agency_id,date,agency_name,document_title,is_special_investigation,sha256,date_processed
CB410381414,N/A,WEST MI PARTNERSHIP FOR CHILDREN,Renewal Inspection Report,False,53d6cd122e5c305365587681e0fc47e2fcd68695591c2cdb1e044c836b4a7283,2025-11-03T13:41:10.597567
CB410381414,N/A,WEST MI PARTNERSHIP FOR CHILDREN,Inspection Report,False,cd34ebdeffcc2554b7fbe5079753a6b6ca7fbf5ffde51c27d5ccd0abb0b30fbe,2025-11-03T13:41:11.065714
CB440295542,"May 29, 2008","Adoption Specialists, Inc.",Licensing Study,False,7b5cf29213ddc76c7f73398f6d836f4c443427ea45a101844d8c8d2c6f3f0735,2025-11-03T13:41:11.206298
CB440295542,11/15/20-11/20/20,"Adoption and Foster Care Specialists, Inc.",Renewal Inspection Report,False,27a5c430ef8c2e3f14c356ff173d160f8ffacc1420271170be444df24f72b5fe,2025-11-03T13:41:11.487024
CB440295542,"January 8-January 16, 2018","Adoption and Foster Care Specialists, Inc.",Inspection Report,False,00f292805d4a3bc81874d2e9ede986b0dc196e5ceff7c68f5b9e06e46379abc6,2025-11-03T13:41:12.721992
CB440295542,NA (COVID Restricted) 11/08/21-01/20/22,"Adoption and Foster Care Specialists, Inc.",Inspection Report,False,40d63c2b662631aca9db99b238b2528441ed6f289b23b2fdfffe82fffbf533f4,2025-11-03T13:41:13.074393
CB440295542,1/11/2024,ADOPTION AND FOSTER CARE,Inspection Report,False,cb2b0138864aeaa6f74b95034f2977716b7254beb9abcb6e5d6bee77dc28551b,2025-11-03T13:41:13.457310
CB440295542,10/07/2024,ADOPTION AND FOSTER CARE,Renewal Inspection Report,False,a8ef9ed3cd35d92eda0328533170ac4a7bafb844fc0d2777fae9715221489099,2025-11-03T13:41:13.911552
CB460308844,"October 26, 2020","Catholic Charities of Jacksn, Lenw, & Hillsd",Licensing Study,False,ec5a53bc4c808c1e4099834259b8583df523a6aa89ada6749b54a72d5d03ac3b,2025-11-03T13:41:14.012288
CB460308844,"May 25, 2017","Catholic Charities of Jacksn, Lenw, & Hillsd",Licensing Study,False,3f4ff44551d5a87cf57712902070225ed616e9786ae4772318194cd5235aef94,2025-11-03T13:41:14.119574
CB460308844,"March 14, 2018","Catholic Charities of Jacksn, Lenw, & Hillsd",Licensing Study,False,8abcd589b03242534718c41dc029f3ed3f24590e590f861f7a4d9366929548a7,2025-11-03T13:41:14.211222
CB460308844,"July 20, 2010","Catholic Charities of Jackson, Lenawee &",Licensing Study,False,5938989f7d764f178d38c1f25db87a5cc9a48b86b51869fd5d286ae53ef1a64e,2025-11-03T13:41:14.338334
CB460308844,"Video Entrance-12/08/20, onsite-12/14/20, video exit-12/22/20","Catholic Charities of Jacksn, Lenw, & Hillsd",Renewal Inspection Report,False,b9385e5355efbb0800097cd1a642ce5720e5ea6c6e35dcb934e6dfdce915dbfc,2025-11-03T13:41:14.952952
CB460308844,"June 28, 2022","Catholic Charities of Jackson, Lenawee, & Hillsdale",Special Investigation Report #2022C0212017,True,52e3fcb706041fb1201c8cf2f6bf191ba0cef454b1b7ef80e34605914bdeae00,2025-11-03T13:41:15.167287
CB460308844,"March 8, 2022","Catholic Charities of Jackson, Lenawee, &",Inspection Report,False,bb1035caf30186721578d6b40cf760ec5c4154c7c3eb9b07805f77730a39f066,2025-11-03T13:41:15.645620
CB460308844,"April 22, 2022","Catholic Charities of Jackson, Lenawee & Hillsdale",Special Investigation Report #2022C0444009,True,c5f9b0bdfd98e3d11fcc2dc280b42a708cad26b2c844a93a7b1093303d48cce5,2025-11-03T13:41:16.451839
CB460308844,"February 1, 2024","Catholic Charities of Jackson, Lenawee &",Inspection Report,False,13067d98f86c769a2abf5bad52e4edeaceeeb03aa6eecf76e206ec6205463e57,2025-11-03T13:41:16.923404
CB460308844,5/3/2024,"Catholic Charities Of Jackson, Lenawee &",Special Investigation Report #2024SIC0001401,True,9c7defa9d1e4bcb9451edc341a3a94f831b59739401f37fcb0465a3b99c6450a,2025-11-03T13:41:17.503641
CB460308844,"August 8, 2024","CATHOLIC CHARITIES OF JACKSON,",Special Investigation Report #2024SIC0001661,True,911fcc66f2d5e32ef742b0d7ca2b786f28799882bbd19597177797968ba22ae3,2025-11-03T13:41:18.239757
CB460308844,11/12/2024--- Virtual 11/15/2024 & 11/18/2024,"CATHOLIC CHARITIES OF JACKSON,",Renewal Inspection Report,False,d8156d0f6ea03f846b450867ab03d944d5ea56487ba0e3bf2ae677b972e52bf7,2025-11-03T13:41:18.869191
CB460360419,"October 16, 2014",Fostering Solutions,Licensing Study,False,8580b5c9ed089c89ca56f4eb4f56ba9a2b1628b664d281e5b91cb772ad4dda69,2025-11-03T13:41:19.067469
CB460360419,"November 24, 2021",Fostering Solutions,Inspection Report,False,b42aff68623410c1507819a1b1da7b85c6faadff232a6c4ef341d82ead2f7ece,2025-11-03T13:41:19.553615
CB460360419,"June 28, 2022",Fostering Solutions,Special Investigation Report #2022C0212015,True,a8f29dfac559e57cfeaff8bae009384cf0cabcc09221935b61ca3d9940a842aa,2025-11-03T13:41:19.783262
CB460360419,12/9/2019-1/10/2020,Fostering Solutions,Inspection Report,False,3544be2295ff338bcd402f95e73ed4dcee6b9285946b939953cc9e0145b27bc2,2025-11-03T13:41:20.216478
CB460360419,"December 2, 2020",Fostering Solutions,Renewal Inspection Report,False,077bd040d482c6e36920e5509074e3d2e03964a9e3dee0cbc842b476196409cc,2025-11-03T13:41:20.585361
CB460360419,"November 28, 2023",Fostering Solutions,Inspection Report,False,3392610d26345bf0fcf5f2f18b070d4bbed58b3a1c5feb271dd3ff5aa238f229,2025-11-03T13:41:21.024026
CB460360419,"April 2, 2024",FOSTERING SOLUTIONS,Special Investigation Report #2024SIC0001302,True,c22978de7a5b56e7429ae02e28f6a560032ce893b30ccc9afd78536a441296b1,2025-11-03T13:41:25.323541
CB460360419,"11/4/24. 11/12/24, 11/18/24, 11/21/24, 11/22/24",Fostering Solutions,Renewal Inspection Report,False,85ad5b6d4aa0f45aaa4d24066c91af7b9249a57d0463d1ac1ddc963baffd1605,2025-11-03T13:41:25.837791
CB470366531,"August 3, 2021",Growing Hope Through Love,Renewal Inspection Report,False,760ca9d819247da90daee254789f030885e0f68c1fc44d8fbc45676b8c7a3aed,2025-11-03T13:41:26.376668
CB470366531,"August 15, 2022",Growing Hope Through Love,Inspection Report,False,8132e6543e5aeef7eb59e716d22b2276791745e4c418af899b6ec3c449849155,2025-11-03T13:41:26.674538
CB470366531,08/22/2019,Growing Hope Through Love,Renewal Inspection Report,False,578112b1a0a38c4338834dce1efa7dd1b88987a5d11847c85df9a65022561e31,2025-11-03T13:41:26.910099
CB470366531,"September 13, 2019",Growing Hope Through Love,Special Investigation Report #2019C0201026,True,18a9cd1b708139701e4a35b1c92e7795a8c4127e9c677c552addf1c95851ff11,2025-11-03T13:41:27.357206
CB470366531,"November 10, 2021",Growing Hope Through Love,Licensing Study,False,b8b236fd21c7d23dea80136e206b3b28421623b0a07ea1c42a4e6fd8943f0203,2025-11-03T13:41:27.453592
CB470366531,"August 17, 2023",Growing Hope Through Love,Renewal Inspection Report,False,70ec9c5eadde00477d129a60648f6059593371191a7eb8492347a21736641e44,2025-11-03T13:41:27.855732
CB470366531,"July 22, 29, and August 15, 2024",GROWING HOPE THROUGH LOVE,Inspection Report,False,9d71b3415e6ddbe3969a19dff0f041e7d73e271082292d5c0f2f49df757f8ef0,2025-11-03T13:41:28.297455
CB470366531,"July 1, 2025",Growing Hope Through Love,Renewal Inspection Report,False,f94a24ba4efa5a3d05b2d257fa70e55ff8741335309490e4846f569dbe7883b9,2025-11-03T13:41:28.632575
CB470382419,"April 12, 2023",Family & Community Services- Livingston,Renewal Inspection Report,False,7f0a777d03603851a71f68e35a1de4dec2b4591d42d17d5a464b528f89c0212c,2025-11-03T13:41:29.143271
CB470382419,"February 26, 2018",Family & Community Services Inc,Licensing Study,False,ba21d8610a56d3a57df3aea680d89bf270797c50aeeec716e945813c936be007,2025-11-03T13:41:29.248193
CB470382419,"September 10, 2021",Family & Community Services Inc,Special Investigation Report #2021C0212027,True,fea8cf4d35a3edc1c295dfcc90af419aea6388361cdeabe251abf45b9f89e3d4,2025-11-03T13:41:30.225715
CB470382419,"May 13, 2022",Family & Community Services Inc,Inspection Report,False,c4f28bfc3b8868f561d958284e9c56a7f97d955c240f41426b80e13bb87ae8c1,2025-11-03T13:41:30.667969
CB470382419,"November 16, 2016",Family and Community Services-Livingston,Licensing Study,False,f57bfcbe8dcca3726ad96c64716c65cc97e5adb807d85fcc466753d394973d99,2025-11-03T13:41:30.921455
CB470382419,"April 1, 2024",Family & Community Services- Livingston,Inspection Report,False,89530140696095668a5ad29921130b5e231dc346efda1f40bf0ffc95ca1ba857,2025-11-03T13:41:31.496756
CB470382419,"April 25, 2025",Family & Community Services- Livingston,Renewal Inspection Report,False,a9b3c0903d465bd0f57b4e43d0d15254d0b3c165121e7ea4f90894e2c366e61d,2025-11-03T13:41:31.948238
CB500316267,"April 12, 2023",Family & Community Services- Macomb,Renewal Inspection Report,False,467cb2f7b46e7ac27be09e31964b746c85c6eb1bfb9b15eddf5bf544c42cf391,2025-11-03T13:41:32.388777
CB500316267,"June 6, 2022",Family & Community Services Inc,Inspection Report,False,1cd1b275dcc8a4282b0ffddbce53a0ddfc9a6be999d0095381f6008f11c98a1e,2025-11-03T13:41:32.941986
CB500316267,"June 7, 2022",Family & Community Services Inc,Special Investigation Report #2022C0444012,True,02fcbcbf2112d5596f5966669b159171b9479c5a9a678835eca0c073bb8b87eb,2025-11-03T13:41:33.278836
CB500316267,"05/16-17/2018, 05/23/2018, and",Family & Community Services Inc.,Inspection Report,False,96b4c90809ee977fc69e4ff3368fb93a98f784ce0e775eeeeba74bfc3bbb6bc5,2025-11-03T13:41:33.846494
CB500316267,"November 20, 2012",Family Adoption Consultants,Licensing Study,False,781eb3b903ff14fef8f397165becd5b55fed241ceae06ab301dcf4f1126d33c1,2025-11-03T13:41:34.013863
CB500316267,"October 17, 2019",Family & Community Services Inc,Special Investigation Report #2019C0219035,True,e34b63f70a8b981947d74b065f08f057644be8f757a470a962db49519e879515,2025-11-03T13:41:34.585540
CB500316267,"03/13 - 03/14, and 03/21/2019",Family & Community Services Inc,Renewal Inspection Report,False,8d22d171753f7149bf08782a4f35fa981f0697c9acca60a988a9af6a7d71af31,2025-11-03T13:41:35.057935
CB500316267,"September 4, 2020",Family & Community Services Inc,Special Investigation Report #2020C0219051,True,fd84fdbaf7f8f93eb70db46b43480eb64991ce4ba56e641bbb844d5d3a38087b,2025-11-03T13:41:35.269544
CB500316267,"August 23, 2023",FAMILY AND COMMUNITY SERVICES-,Special Investigation Report,True,9030bac12305630671e98ae0817b164b6350ddaa89261d1f2e65f34dd610e11e,2025-11-03T13:41:35.803218
CB500316267,"March 28, 2024",Family and Community Services- Macomb,Inspection Report,False,c71f5c8f8d4f47f4219e61848e2c1a8547359b778a20f1a43262e5edae345f28,2025-11-03T13:41:36.219783
CB500316267,"April 1, 2025",Family & Community Services- Macomb,Renewal Inspection Report,False,8b588191dc97665d1a2c228990e2fbb1ab8aa3e9e210e88a924ed6e647a0c8ec,2025-11-03T13:41:36.709964
CB500316267,"March 12, 2025",FAMILY AND COMMUNITY SERVICES-,Special Investigation Report #2025SIC0000465,True,c21b4bb887495a5f6aaf442d0646077ef3b8311a287df4fe282f04673fed55d2,2025-11-03T13:41:37.212221
CB501003033,"May 20, 2025","Genesis Youth Services, Inc",Licensing Study,False,fe944d6eb08b01e102bdf7f61f17a20ae538c2b897f0b38bed3a1ca72ee8b2b2,2025-11-03T13:41:37.636151
CB501003033,10/03/2025,"Genesis Youth Services, Inc",Renewal Inspection Report,False,92826f44db6560abcc409390584edf688bd11ec733d8cb943608d68277ec13c5,2025-11-03T13:41:37.924021
CB520201043,"April 20, 2023",CHILD & FAMILY SERVICES OF THE,Inspection Report,False,0c9b70ca05735b6293fa249c2b0256c2331cde619f0177ee6c7dae93820a22af,2025-11-03T13:41:38.435671
CB520201043,"April 21, 2023",CHILD & FAMILY SERVICES OF THE,Special Investigation Report,True,9238f8ac97ef3d1b442f114f69ab04e50dc5ff49bf7b6914d8c8fe1d88d1ea4c,2025-11-03T13:41:38.733725
CB520201043,Total No. Of Records No. of Records,Child & Family Service of U P,Inspection Report,False,cf601b33203460783e3ab6bff4a4068924bb170bb8cdd8759a53b822b47f3d8e,2025-11-03T13:41:39.131144
CB520201043,"02/19/2020, 02/20/2020",Child & Family Service of U P,Renewal Inspection Report,False,67274dd212f61458d254c4501135cd1afca36e18bcf0e0a68aa9ed7a6b065924,2025-11-03T13:41:39.384709
CB520201043,NA 03/07-21/2022,Child & Family Service of U P,Renewal Inspection Report,False,f2bc9506bdd22a8ba514a931162705ff23038a004ca4edd6ef10268a59dd6871,2025-11-03T13:41:39.949510
CB520201043,"January 30, 31, and February 1, 2, 5, 6 of 2024.",Child & Family Services of the Upper,Renewal Inspection Report,False,71c24aaf28545b5dd22822f9ad36a582b28eb981ff76189b3124597f486f512d,2025-11-03T13:41:40.511127
CB520201043,"3-11-2025, May 9, 12, 13, 2025",CHILD & FAMILY SERVICES OF THE,Inspection Report,False,64ebdbf1c467a78b7cf629db6af7461c1e15fcf6d7ce30b5e41342bf657477cc,2025-11-03T13:41:40.869947
CB520304693,03/23/2020 to 04/29/2020,Upper Peninsula Family Solutions,Renewal Inspection Report,False,7570fab36449106eb9d9b0f7f87a3154d1405e8235f6246432261f06fd102f37,2025-11-03T13:41:41.326505
CB520304693,"March 2, 2020",Upper Peninsula Family Solutions,Special Investigation Report #2020C0102008,True,0005aef67191b6a71053e81c44c2f70a7d60ce7b92d2ca666672f197d66e30dc,2025-11-03T13:41:41.750307
CB520304693,"November 19, 2009",Upper Peninsula Family Solutions,Licensing Study,False,6ad3fa99366039d4869eac8973389917e75eb41b2a4dd05682711b713e440e85,2025-11-03T13:41:41.902533
CB520304693,03/21/2021 (on-site),Upper Peninsula Family Solutions,Inspection Report,False,866477223c598ee1d380dcf3416e8564f066625ea1978efc4a37a818efcca405,2025-11-03T13:41:42.345967
CB520304693,"July 12, 2021",Upper Peninsula Family Solutions,Special Investigation Report #2021C0116027,True,8e1a43babbe2670f8e9946b4f6deae93dcf0b05cdf69eb358c447e2d4cc109de,2025-11-03T13:41:42.585070
CB520304693,"June 27, 2018",Upper Peninsula Family Solutions,Licensing Study,False,e1fb7777114d5b1dd074838c45b8b75b4862f3d0d7df6650a995b3201a8e9893,2025-11-03T13:41:42.789658
CB520304693,"September 30, 2021",Upper Peninsula Family Solutions,Special Investigation Report #2021C0106035,True,1d599701c5f2ef25a1a2d0572d08c6ba30b329019787270037f3d29dbd43fabf,2025-11-03T13:41:43.231964
CB520304693,"February 2, 2010",Upper Peninsula Family Solutions,Licensing Study,False,da4fc3c3e8712622b91a2b4ada8e3e25eed1959ca64b4cf99f5c8d4ac6d976d3,2025-11-03T13:41:43.337421
CB520304693,3/28/2022 - 4/1/2022,Upper Peninsula Family Solutions,Renewal Inspection Report,False,c3b6c886e3039d42c0b85f8c63ab7bc8db1aaf7e82e4113b1c22bcf770c4e95c,2025-11-03T13:41:43.954419
CB520304693,"May 12, 2023",UPPER PENINSULA FAMILY SOLUTIONS,Inspection Report,False,a15b7b928ecd3096412fdde3fe66982d89052355fcf9007b12ba811f0768a77d,2025-11-03T13:41:44.730174
CB520304693,"April 11, 2024",UPPER PENINSULA FAMILY SOLUTIONS,Special Investigation Report #2024SIC0001332,True,dcda81d75b2624e2bb2b6786ce161fb4f33a515c68e2b9cbc0210c123504edd7,2025-11-03T13:41:44.982564
CB520304693,"March 14, 2025",UPPER PENINSULA FAMILY SOLUTIONS,Special Investigation Report #2025SIC0000468,True,eb0bb86f06f9aa3ab6db9d72d71bc15fb7efa224794e18429ece1e31ad077e42,2025-11-03T13:41:46.591291
CB520304693,"March 25, 2025, and May 27, 28, 29, 30, 2025",UPPER PENINSULA FAMILY SOLUTIONS,Inspection Report,False,5f8767b510fe881d33afe577518c1cf0c875af90c35284c60c7e2faab958a7ef,2025-11-03T13:41:47.167407
CB530246146,"August 12, 2020","Staircase Youth Services, Inc",Renewal Inspection Report,False,0777a8e8aa250b489cf95747d36a8d1dcbc0a4233e9dae8773e6015a392309e1,2025-11-03T13:41:47.364294
CB530246146,"August 01, 2022","Staircase Youth Services, Inc",Renewal Inspection Report,False,2a1eb1ca4d9bd22ec02a5cde065d2cb5ca281f591599331f3c695233b7d8067a,2025-11-03T13:41:47.611078
CB530246146,08/17/2021,"Staircase Youth Services, Inc",Inspection Report,False,13bf10cb44d3a4de2f2c71eb39b463e0180ae52f2d4e65d118260b334b531cbb,2025-11-03T13:41:47.865294
CB530246146,"August 8, 2023",STAIRCASE YOUTH SERVICES,Inspection Report,False,fada2b603111cc40ef7e18c93465b53186c9a67ad4cdead69ceab3d43b41e3db,2025-11-03T13:41:48.164510
CB530246146,"August 1, 2024",STAIRCASE YOUTH SERVICES,Renewal Inspection Report,False,4c1f83825c89bcbe4f6c2583b87730a7188e170328bf1a41c70a9ce5b2d09a4b,2025-11-03T13:41:48.596437
CB530246146,"August 6, 2025",STAIRCASE YOUTH SERVICES,Inspection Report,False,2d79bd631113bf03786d6203c246b2d15a55f9fbcad06fb31d98b88370d9e23a,2025-11-03T13:41:48.872812
CB540201289,5/1/2023,Mecosta/Osceola Youth Attention Center,Inspection Report,False,544dbcb2678ad9a305c0f384f047bce7cee9425191728ab2b9681460314a8b9f,2025-11-03T13:41:49.137258
CB540201289,"May 10, 2021",Mecosta/0sceola Youth Atten Center,Inspection Report,False,e4825c0eb95dc91bdda0a8ce5addb397e93807339d7e22e555c57b655f428307,2025-11-03T13:41:49.347884
CB540201289,"May 12, 2022",Mecosta/0sceola Youth Atten Center,Renewal Inspection Report,False,349f4aa7ce58b5ba8066ff1f6c79fe58a0f1867902aec7680ea41796c3917b95,2025-11-03T13:41:49.635135
CB540201289,06/01/2020,Mecosta/0sceola Youth Atten Center,Renewal Inspection Report,False,4cc6c7db8abf13f02f39514abcc3719919ed6802e4983695f055f7f5f15f1e6d,2025-11-03T13:41:49.968013
CB540201289,5/15/2024,Mecosta/Osceola Youth Attention Center,Renewal Inspection Report,False,178b1ed4f92a6163e3bcad074b7e73f27b4bd4b4b0d69dc8a2573400e55b82a8,2025-11-03T13:41:50.259280
CB540201289,5/19/2025,Mecosta/Osceola Youth Attention Center,Inspection Report,False,3b42bda003a477918d5165e3e23952810e63b10113eb1a6505558d5707c582b9,2025-11-03T13:41:50.522335
CB560263403,"April 22, 2004","Adoption Option, Inc.",Licensing Study,False,8f837f67d6f1db1f19dc0015d1749ca719fbceb1a3ecf921068adfd22563f333,2025-11-03T13:41:50.676999
CB560263403,12/13-21/2021,"Adoption Option, Inc.",Inspection Report,False,ecc940a0029f5bf94bec0e26c6e39e3c387e875abd0fed8c396b3ff5e44ca1a5,2025-11-03T13:41:51.420048
CB560263403,NA due to COVID 19 Restrictions 10/16/2020,"Adoption Option, Inc.",Renewal Inspection Report,False,614a80f267c4b01072b9a3a7bbffcec4898120cbcf7cf4e158fd911a986e6dff,2025-11-03T13:41:51.724098
CB560263403,12/18/2023,"ADOPTION OPTION, INC.",Inspection Report,False,0168bf54f23f036c06a792bb9e0580a3a9bca91f84a2870f67774f0f4c74fab6,2025-11-03T13:41:52.135512
CB560263403,10/16/2024,"ADOPTION OPTION, INC.",Renewal Inspection Report,False,7dab711b58be93c2d8364f369dca2826ad29634b0bb7a17f5cf43e31d9cd8cae,2025-11-03T13:41:52.553115
CB610200977,"May 8, 2023",Bethany Christian Services-Muskegon,Special Investigation Report #2023C0000406,True,23d0d8897cd18c4178fc0c37052560ac821511e4e5715cb3c7ae0472cac0a496,2025-11-03T13:41:52.980013
CB610200977,"November 16, 2020",Bethany Christian Services Inc,Special Investigation Report #2020C0114042,True,fc771e3676edc2da3936ac49ac32672629d7617162144cab7b69b74f8462ef13,2025-11-03T13:41:53.199296
CB610200977,"June 2, 2022",Bethany Christian Services Inc,Special Investigation Report #2022C0444010,True,b432abbb4c17f8927d91adc10e665715b1b3217474cf9b078ce38930a5ed4dec,2025-11-03T13:41:53.634958
CB610200977,"December 1-29, 2020",Bethany Christian Services Inc,Renewal Inspection Report,False,9a7b373f0879e3615ce081e67fada10b484d0503449914fec61fed6402a274bb,2025-11-03T13:41:53.973375
CB610200977,"June 16, 2022",Bethany Christian Services Inc,Special Investigation Report #2022C0444013,True,f3f6368736d2b1415d309b0d498ff801287c13baa8217bd1a376c8499a89850e,2025-11-03T13:41:54.191038
CB610200977,"December 8, 2021",Bethany Christian Services Inc,Inspection Report,False,79a3053d2fe8e2b17d3af47aeb66ecb23c018009ab1cf92db35cd83b0ac38131,2025-11-03T13:41:54.752377
CB610200977,"June 7, 2023",Bethany Christian Services-Muskegon,Special Investigation Report,True,b89209116636d75b0329461ea52ac3a3cb5cf3cbfac855fca83fd46ce61e65a0,2025-11-03T13:41:55.685137
CB610200977,1/8/2024,Bethany Christian Services-Muskegon,Inspection Report,False,000c6f2a06abb3aab591af7b12cb62b29094376fd0b352bd1171b8475de88248,2025-11-03T13:41:56.246287
CB610200977,11/25/2024,Bethany Christian Services-Muskegon,Renewal Inspection Report,False,fcb47018b76453141fda7d1c2d324e8708005cd91bf70d53de0b40f19c06deb1,2025-11-03T13:41:56.666062
CB610201023,6/29/21,Catholic Charities West Michigan,Renewal Inspection Report,False,24cbedffc5e164adfd303fe950e29001325f280e724d2705104a0367ad6ade06,2025-11-03T13:41:57.277383
CB610201023,"June 30, 2021",Catholic Charities West Michigan,Licensing Study,False,783c5323ba181c7336c8a0f981f9c9182f370f8dcd8708017e566bd04e242138,2025-11-03T13:41:57.410056
CB610201023,"June 21, 2022",Catholic Charities West Michigan,Inspection Report,False,225e621077e617378fb23a2bf2747f6121c0771254bedf8b57c11daadfc7178e,2025-11-03T13:41:57.986307
CB610201023,"June 23, 2020",Catholic Charities West Michigan,Inspection Report,False,032beebfb3a6209dee59c8e52237702afcf1beef3cdeee1f0652efe4e193571c,2025-11-03T13:41:58.421984
